0,1,2,3,4,5
11020GE  101300,東亞地區的宗教與政治The Interrelation between Religion and Politics in East Asia,"李文政LEE,WEN-CHENG",45,3.2,0.73
11020GE  102200,"現代科技的應用、風險與福祉Applications, Risks and Benefits of Modern Technologies","林基興LIN, JI-SHING",65,3.74,0.71
11020GE  102400,產業創新實作Practice for Industry innovation,"商雅婷SHANG, YA-TING蔡協亨TSAI, HSIEH-HENG李佳玫LI, CHIA-MEI",57,4.1,0.27
11020GE  103600,中國音樂概論Chinese Music Introduction,"林心智LIN, HSIN-CHIH",72,4.03,0.3
11020GE  106600,設計繪畫Design Drawing,"連正宏LIEN, CHENG-HUNG",15,3.57,1.02
11020GE  107200,中藥與近代科技Chinese Herbology and Modern Sciences & Technologies,"張翔CHANG, SHYANG陳瑞凱CHEN, SWE-KAI",75,3.61,0.92
11020GE  107300,智慧財產權Intellectual Property Laws,"楊智傑YANG, CHIH-CHIEH",49,3.68,0.69
11020GE  107600,繪畫創作Painting Creation,"連正宏LIEN, CHENG-HUNG",17,4.07,0.24
11020GE  108600,基礎素描Element of Art,"唐唐發TANG, TANG-FA",20,3.73,0.58
11020GE  109601,陶藝製作Clay Work,"吳建福WU, CHIEN-FU",30,3.83,0.72
11020GE  109602,陶藝製作Clay Work,"吳建福WU, CHIEN-FU",36,4.03,0.11
11020GE  109800,"台語‧影劇及文學Taiwanese / Tâi-gí‧movie, drama and Literature","鄧慧恩TENG, HUI-EN",42,3.69,0.59
11020GE  111300,"百年來的中華民國對外關係Foreign Relations of Republic of China, 1912-now","張棋炘CHANG, CHI-SHIN",26,3.76,0.8
11020GE  112800,世界古文明History of Ancient World Civilization,"陳冠穎CHEN, KUAN-YING",57,3.35,0.99
11020GE  113500,媒體影響與社會問題Media Effects and Social Problems,"簡立易CHIEN, LI-YI",30,3.54,0.98
11020GE  114600,現代藝術創作專題Art Project,"林甫珊LIN, FU-SHAN",20,3.52,0.45
11020GE  115100,認識真菌Knowing Fungi,"陳復琴TSCHEN, EDELGARD",65,3.78,0.59
11020GE  115600,水墨技法與美學：山水畫Techniques and Aesthetics of Ink Painting: Landscape Painting,"袁慧莉YUAN, HUI-LI",14,3.99,1.11
11020GE  115800,台灣當代戲曲Taiwan Contemporary Xiqu,"吳岳霖WU, YUE-LIN",53,4.08,0.24
11020GE  116800,俄國史Russian History,"何萍HO, PING",21,3.86,0.91
11020GE  117300,中亞國際關係Central Asia: Politics and Society and Contested Powers,"侍建宇SHIH, CHIEN-YU",46,3.75,0.42
11020GE  117600,音樂賞析一Appreciation of Music,"彭文几PERNG, WEN-JI",48,3.94,0.34
11020GE  118300,中東地區研究The Research of Middle East Region,"葉長城YEH, CHANG-CHEN",42,3.82,0.35
11020GE  119600,版畫實驗Print Making,"林甫珊LIN, FU-SHAN",18,3.63,0.43
11020GE  119800,十八世紀英國的藝術與社會Introduction to Eighteenth-century English Art and Society,"蕭智尹HSIAO, CHIH-YIN",36,3.98,0.23
11020GE  120601,油畫Oil Painting,"唐唐發TANG, TANG-FA",17,3.65,0.59
11020GE  120602,油畫Oil Painting,"唐唐發TANG, TANG-FA",18,3.56,0.66
11020GE  121600,女性藝術Women’s Art,"謝鴻均SHIEH, HONG-JUIN",52,3.83,0.41
11020GE  122100,環保與生活 Environmental Protection and Life,"杜明進TU, MING-CHIN",92,3.57,0.98
11020GE  123300,身心障礙理論與權益The Introduction of  Disability and Civil Rights,"黃國晏HUANG, KUO-YEN",50,4.01,0.52
11020GE  123600,世界音樂文化導論Introduction to World Music,"趙慧璿CHAO, HUI-HSUAN",20,3.38,0.77
11020GE  124100,離散數學趣談Interesting Topics in Discrete Mathematics,韓永楷HON WING KAI,63,4.19,0.2
11020GE  124500,行銷管理Marketing Management,"洪淑芳HUNG, SHU-FANG",111,4.08,0.29
11020GE  125600,中國器樂賞析Chinese Instrumental Music Appreciation,"林心智LIN, HSIN-CHIH",71,3.89,0.39
11020GE  125700,聖經與人生Bible and Life,"麥偉基MAK WAI KEI李哲榮LEE, CHE-RUNG王道維WANG, DAW-WEI蔡仁松TSAY, REN-SONG",50,2.89,1.14
11020GE  126300,美國政治American Politics,"嚴震生YEN, CHEN-SHEN",25,2.97,1
11020GE  126500,企業文化與傳播Corporate Cultures,"蒯亮LIANG, KUAI",33,3.5,0.57
11020GE  126800,古典詩歌選讀Selected Reading of Classical Poetry,"黃雅莉HUANG, YA-LI",45,3.69,1.02
11020GE  128400,人類語言的奧秘The Mystery of Human Languages,"蘇宜青SU, YI-CHING",57,3.96,0.59
11020GE  128600,插畫技法與運用Drawing skills and application,"林鴻堯LIN, HUNG-YAO",20,3.92,0.3
11020GE  128601,插畫技法與運用Drawing skills and application,"林鴻堯LIN, HUNG-YAO",19,3.98,0.18
11020GE  128800,武俠小說之賞析The Appreciation of Emprise Novel,"梁偉賢LEONG, WEI-HEAN",49,3.87,0.65
11020GE  130300,創傷與社會Trauma and Society,"蔣興儀CHIANG, HSING-YI",26,3.76,0.69
11020GE  130500,電視製作的理論與實務Television Production,"曾行宜TSENG, HSING-I",43,4.13,0.53
11020GE  131800,現代詩選讀Chinese Modern Poetry,"陳柏伶CHEN, PO-LING",50,3.77,0.35
11020GE  132800,"中國神話故事選讀Selective Readings for ""The Chinese Mythology""","陳燕梅CHEN, YEN-MEI",57,4.15,0.43
11020GE  133500,互動設計概論Introduction to Interaction design,"許有真HSU, YU-CHEN",38,3.92,0.29
11020GE  134600,電影配樂發展史與風格賞析The History of Film Scoring--Analysis and Development,"邱亭雅CHIU, TING-YA",61,3.98,0.53
11020GE  135600,歌劇欣賞--美聲歌劇Opera Appreciation,"彭文几PERNG, WEN-JI",42,3.86,0.4
11020GE  136800,小說閱讀與創意書寫Novel reading and Creative Writing,"蔣興立CHIANG, HSIN-LI",53,3.76,1.04
11020GE  137300,歐洲政府與政治European Governments and Politics,"張福昌CHANG, FU-CHANG",38,3.3,0.85
11020GE  137500,職場溝通學Business Communications,"彭冠宇PENG, KUAN-YU",100,4.07,0.26
11020GE  138300,歐洲聯盟概論Introduction to the European Union,"鍾志明CHUNG, CHIH-MING",41,3.19,0.98
11020GE  139400,性別思考Gender Thinking,"陸品妃LU, PIN-FEI",46,3.5,0.93
11020GE  140100,台灣水生與濕地植物之探索實踐與應用Exploration and practice for aquatic and wetland plants in Taiwan,"李翠玲LEE, TSUEY-LING李松柏LI, SUNG PO",36,3.76,0.94
11020GE  140400,遊戲與動漫導論An Introduction of Game and Anime,"梁世佑LIANG, SHIH-YU",63,3.42,1.03
11020GE  141800,旅溯雙城：台南與新竹的自然與人文A Brief Fieldwork to Tainan and Hsinchu’s Nature and Histories,"游能悌YU, NENG-TI張繼瑩CHANG, CHI-YING",10,4.24,0.12
11020GE  143800,認識甲骨文字與古代中國文化Oracle Bone Scripts and Ancient Chinese Culture,"江柏毅CHIANG, PO-YI",46,3.82,0.48
11020GE  144300,恐怖主義與反恐Terrorism and Anti-Terrorism,"侍建宇SHIH, CHIEN-YU",50,3.42,0.62
11020GE  144400,愛情關係的發展與經營Development and management of love relationship,"楊雅婷YANG, YA-TING",54,3.91,0.55
11020GE  144800,塹城生活文史調查Fieldwork for Culture and History in Hsinchu,"張繼瑩CHANG, CHI-YING徐淑賢HSU,SHU-HSIEN",12,4.23,0.13
11020GE  145300,兩岸關係與政策發展The Development of the Cross-Strait Relations and Policy,"徐銘謙HSU, MING-CHIEN",12,3.27,1.28
11020GE  145600,台灣歌謠發展史The Development Process of Taiwanese Songs,"簡上仁CHIEN, SHANG-JEN",58,3.64,0.31
11020GE  145800,近世旅行史Travel History of Pre-modern World,"吳雅婷WU, YA-TING",14,4.24,0.17
11020GE  146600,京劇新美學：基本功法New Aesthetic of Jingju: Basic Training,"羅仕龍LO, SHIH-LUNG林佳儀LIN, CHIA-YI",19,4.21,0.17
11020GE  149300,認識著作權Learning the Rules of Taiwan's Copyright Law,"胡中瑋HU, CHUNG-WEI",50,3.71,0.55
11020GE  152400,印度文化概論Introduction to Indian Culture,"董玉莉TUNG, YU-LI",34,3.79,0.37
11020GE  153300,非洲政治Politics of Africa,"嚴震生YEN, CHEN-SHEN",11,2.35,1.14
11020GE  154300,美國研究American Studies,"何志勇HO, CHIH-YUNG",48,3.66,0.7
11020GE  154400,弗洛伊德與精神分析Freud and Psychoanalysis,"高榮禧KAO, JUNG-HSI",120,3.94,0.58
11020GE  154600,策展理論與實務Organizing Art Exhibitions :Theory and Practices,"賴小秋LAI, HSIAO-CHIU",19,4.05,0.22
11020GE  155300,轉型正義的全球趨勢與東亞實踐Global Trend and Asian Practice of Transitional Justice,"李怡俐LEE, YI-LI",6,4.1,0.14
11020GE  155600,公共藝術賞析Public Art,"賴小秋LAI, HSIAO-CHIU",81,3.85,0.31
11020GE  157600,"建築文化與社會ON ARCHITECTURE, its cultural characters and social significances","林洵可LIN, SHYUN-KEE",38,3.56,0.65
11020GE  158400,當代國際議題研究Current important issues in international Relations,"方天賜FANG, TIEN-SZE",39,3.73,0.74
11020GE  158600,戲劇表演Theatre acting,"安原良AN, YUAN-LIANG",20,3.86,0.26
11020GE  160300,認識音樂治療Introduction to Music Theraoy,"吳佳慧WU, CHIA HUI",60,4.18,0.24
11020GE  160600,認識心靈：精神醫學之初探How mad are you?-- Introduction of Psychiatry,"顏怡君YEN, YI-CHUN",61,3.59,0.67
11020GE  161400,中醫與現代生活二Traditional Chinese Medicine in Modern Life(II),"李如英LI, JU-YING",121,4.14,0.46
11020GE  162200,資訊素養與倫理Information Literacy and Ethics,"區國良OU, KUO-LIANG",41,4,0.76
11020GE  163700,莊子的人生哲學The Philosophy of Life in Zhuangzi,"徐其寧HSU, CHI-NING",50,3.9,0.46
11020GE  168200,鑑識科學的奧妙Identify the Mysteries of Forensic Science,"任修平JEN, HSIU-PING",76,4.06,0.34
11020GE  169600,媒體藝術The Art of Medias,"邱永中CHIU, YUNG-CHUNG",29,4.18,0.23
11020GE  171400,音樂創作與台灣社會運動The Making of Popular Music in Taiwan Social Movement,"陳柏偉CHEN, BO-WEI",66,3.92,0.51
11020GE  172200,生活中的科學Science in Daily Life,"白培霖PAI, PEI-LIN",105,3.67,0.75
11020GE  173200,鑑識科學與犯罪預防Forensic Science and Crime Prevention,"王明偉WANG, MING-WOEI",55,4.07,0.23
11020GE  176200,犯罪偵查科技Crime Investigation Technology,"李承龍LEE, CHENG-LUNG",30,4.29,0.05
11020GE  178200,針灸與近代科學Acupuncture and Modern Sciences,"張翔CHANG, SHYANG",109,3.57,0.98
11020GE  180200,運動與健康Exercise and Health,"朱真儀CHU, CHEN-YI",36,3.72,0.98
11020GE  181600,非劇情電影賞析Non-Fiction Film Appreciation,"游惠貞YU, HUI-CHEN",48,3.47,0.46
11020GE  182400,東南亞各國國情與文化State Situations and Culture in Southeast Asia,"林若雩LIN, JUO-YU",57,3.85,0.47
11020GE  183200,運動科學概論Introduction to exercise science,"朱真儀CHU, CHEN-YI",47,3.75,0.57
11020GE  186200,"遇見科學--時間、演化、選擇的科學Science Encountered-Time, evolution, and Decisions","潘瑋PAN, WEI",46,3.79,0.6
11020GE  187200,跨領域的中醫觀Interdiscipline Viewpoint of Chinese Medicine,"鄭宏足CHENG, HUNG-TSU",47,3.88,0.68
11020GE  189200,生活化學應用：身在毒中不知毒The Application of Life Chemistry: Living in a Poisoned Environment but being Unaware,"任修平JEN, HSIU-PING",117,3.89,0.8
11020GE  190200,太空探索：理論與實踐Space Exploration: Theory and Practice,"廖瑩LIAO, YING",47,3.87,1
11020GE  191200,料理中的科學Science of Cooking,"張蓉CHANG, JUNG",69,3.81,0.42
11020GE  193600,劇本演讀Staged Readings,"安原良AN, YUAN-LIANG",18,3.83,0.31
11020GE  194200,客家生活與科學HAKKA Life and its Science,"蔡宏營TSAI, HUNG-YIN",48,3.79,0.86
11020GE  199400,新聞學概論Introduction to Journalism,"蒯亮LIANG, KUAI",32,4.02,0.34
11020GE  199600,音樂創作Write Some Notes for Music,"林怡君LIN, I-CHUN",93,4.05,0.64
11020GEC 110100,當代科學文明Contemporary Scientific Civilization,"戴東源TAI, DONG-YUAN",27,3.83,0.38
11020GEC 110200,批判思考（通識）Critical Thinking,"鄭志忠JENG, JYH-JONG",47,3.08,0.84
11020GEC 110301,價值與實踐Value and Practice,"洪巳軒HUNG, SZU-HSUAN",86,3.56,0.79
11020GEC 110302,價值與實踐Value and Practice,"洪巳軒HUNG, SZU-HSUAN",66,2.96,1.23
11020GEC 110500,數理思維Mathematical and scientific thinking,"陳國璋CHEN, KUO-CHANG",60,3.45,0.66
11020GEC 110600,知識與實在Knowledge and Reality,"趙之振CHIU, CHI-CHUN",44,2.58,1.28
11020GEC 111300,思想經典：《周易》選讀Selected Readings of Changes,"黃忠天HUANG, CHUNG-TIEN",68,3.46,0.68
11020GEC 111400,思想經典：《韓非子》選讀Selected Readings of Han Feizi,"洪巳軒HUNG, SZU-HSUAN",59,3.13,1.15
11020GEC 111700,跨領域思維與實作Interdisciplinary Thinking and Practice,"陳思廷CHEN, SZU-TING王道維WANG, DAW-WEI",43,2.93,1.15
11020GEC 120100,當代生命科學Contemporary Biology and Your Life,"焦傳金CHIAO, CHUAN-CHIN黃貞祥NG, CHEN SIANG",289,2.79,1.09
11020GEC 120200,生態體系與全球變遷Eco-system and Global Changes,"游能悌YU, NENG-TI",99,3.86,0.69
11020GEC 120301,心理學與現代生活Psychology and Modern Life,"李姝慧LEE, SHU-HUI",38,3.21,0.94
11020GEC 120302,心理學與現代生活Psychology and Modern Life,"李姝慧LEE, SHU-HUI",45,3.66,0.71
11020GEC 120303,心理學與現代生活Psychology and Modern Life,"陳舜文CHEN, SHUN-WEN",51,3.66,0.72
11020GEC 120601,群眾的心理分析Psychoanalysis of Group,"蔣興儀CHIANG, HSING-YI",39,3.88,0.71
11020GEC 120602,群眾的心理分析Psychoanalysis of Group,"蔣興儀CHIANG, HSING-YI",46,3.85,0.74
11020GEC 120700,自然環境之變遷與永續Changes and Sustainability of Nature,"顏士清YEN, SHIH-CHING",82,3.59,0.91
11020GEC 120800,自然書寫與科普經典選讀Classics in Natural Writing and Popular Science,"顏士清YEN, SHIH-CHING",44,3.53,1.07
11020GEC 130100,認識藝術：視覺藝術Understanding Art: Visual Arts,"馬孟晶MA, MENG-CHING",45,3.63,0.51
11020GEC 130401,藝術與社會Art and Society,"梅韻秋MEI, YUN-CHIU",31,3.28,1.14
11020GEC 130402,藝術與社會Art and Society,"梅韻秋MEI, YUN-CHIU",30,3.51,1.04
11020GEC 130403,藝術與社會Art and Society,"梅韻秋MEI, YUN-CHIU",27,3.4,1.15
11020GEC 131000,認識藝術：音樂Understanding Art : Music,"陳孟亨CHEN, MENG-HENG",55,3.79,1.01
11020GEC 131100,藝術經典：中國藝術名品Art Historical Canon: Chinese Art,"馬孟晶MA, MENG-CHING",46,3.42,0.8
11020GEC 131400,認識藝術：戲劇Understanding Art: Theatre Arts,"石婉舜SHIH, WAN-SHUN",46,3.64,0.68
11020GEC 131500,藝術經典：中國歷代主流工藝Art Classics: Chinese Crafts and Decorative Arts,"楊美莉YANG, MEI-LI",40,3.05,0.88
11020GEC 131700,藝術經典：中國陶瓷的藝術與科學Art Classics: The Art and Science of Chinese Ceramics,"楊美莉YANG, MEI-LI",38,3.31,1.03
11020GEC 131900,藝術經典：戰後(1945)台灣現代建築Art Classics:Taiwan Modern Architecture after 1945,"吳光庭WU, KWANG-TYNG",49,3.42,0.96
11020GEC 132000,藝術經典：西洋風景名畫賞析Classics in Art: Appreciation of Western Landscape Paintings,"張琳CHANG, LIN",47,3.67,0.39
11020GEC 132100,藝術經典：搖滾樂Art Classics: Rock,"鄭志鵬CHENG, CHIH-PENG",81,3.46,0.91
11020GEC 140100,公民社會與法治Civil Society and  Constitutional Democracy,"翁曉玲WENG, HSIAO-LING",44,3.5,0.97
11020GEC 140201,社會文化分析：跨文化比較Social and Cultural Analysis: Cross-Cultural Comparison,"賴婉琪LAI, YUEN-KI",25,3.2,1.06
11020GEC 140202,社會文化分析：跨文化比較Social and Cultural Analysis: Cross-Cultural Comparison,"賴婉琪LAI, YUEN-KI",34,3.46,0.95
11020GEC 140203,社會文化分析Social and cultural Analysis,"鄭志鵬CHENG, CHIH-PENG",36,3.28,1.15
11020GEC 140300,媒體探索與反思Media Understanding and Rethinking,"翁曉玲WENG, HSIAO-LING",59,3.43,0.82
11020GEC 140401,全球政治經濟學Global Political Economy,"李文政LEE,WEN-CHENG",45,3.27,0.81
11020GEC 140402,全球政治經濟學Global Political Economy,"方天賜FANG, TIEN-SZE",54,3.86,0.49
11020GEC 140700,"比較政治經濟：國家、社會、經濟和科技Comparative Political Economy: State, Society, Economy, and Technology","申欽鳴SHIN, KYOUNG-MUN",3,4,0
11020GEC 150101,科學革命The Scientific Revolution,"徐光台HSU, KUANG-TAI",43,3.35,0.86
11020GEC 150102,科學革命The Scientific Revolution,"英家銘YING, JIA-MING",58,3.95,0.33
11020GEC 150202,"科技與社會Science, Technology and Society","林宗德LIN, TZUNG-DE",29,3.64,1.04
11020GEC 150203,"科技與社會Science, Technology and Society","林宗德LIN, TZUNG-DE",35,3.46,0.96
11020GEC 150401,前近代科學史Introduction to the History of Pre-Modern Science,"琅元VOLKOV, ALEXEI KARLOVITCH",142,3.98,0.49
11020GEC 150402,前近代科學史Introduction to the History of Pre-Modern Science,"琅元VOLKOV, ALEXEI KARLOVITCH",147,3.93,0.39
11020GEC 150600,資訊的邏輯思考Logical Thinking of Informatics,"陳宜欣CHEN, YI-SHIN潘瑋PAN, WEI",84,3.48,1.12
11020GEC 160100,文學經典：李杜詩選讀Selections from the Poetry of Li Bai and Du Fu,"向懿柔HSIANG, I-JOU",41,3.61,0.76
11020GEC 160201,文學經典：《詩經》選讀Selections from the Book of Odes,"王月秀WANG, YUE-SHIOU",48,3.72,0.95
11020GEC 160202,文學經典：《詩經》選讀Selections from the Book of Odes,"陳燕梅CHEN, YEN-MEI",58,4.19,0.39
11020GEC 160300,思想經典：《論》《孟》選讀The selected readings of Lun Yu and Men Zu,"徐其寧HSU, CHI-NING",49,4.18,0.22
11020GEC 160601,文學經典：《左傳》選讀Selections from the Tso Chuan,"謝明憲HSIEH, MING-HSIEN",60,3.86,0.27
11020GEC 161001,文學經典：《史記》選讀Selections from the Records of Grand Historian,"張菀琤CHANG, WAN-CHENG",36,3.99,0.73
11020GEC 161002,文學經典：《史記》選讀Selections from the Records of Grand Historian,"張菀琤CHANG, WAN-CHENG",40,3.9,0.61
11020GEC 161100,文學經典：魏晉風流與文學Readings in the Wei and Jin Dynasties Literature,"林宏安LIN, HUNG-AN",50,3.89,0.48
11020GEC 161200,思想經典：《莊子》選讀The selected readings of Zhuang Zi,"賴昶亘LAI, CHANG-XUAN",59,3.79,0.4
11020GEC 161300,思想經典：《六祖壇經》選讀Reading Classics in Eastern Philosophy: the Platform Sutra of the Sixth Patriarch,"王月秀WANG, YUE-SHIOU",48,3.57,1.15
11020GEC 161400,思想經典：《傳習錄》selected readings of Ch'uan-hsi-lu,"游騰達YU, TENG-TA",60,4.13,0.28
11020GEC 161500,思想經典：《孟子》選讀The selected readings of Men Zi,"賴昶亘LAI, CHANG-XUAN",54,3.79,0.58
11020GEC 162000,文學經典：唐吉軻德與幽默文學選讀Don Quixote and Selected Comedies,"陳麒方CHEN, CHI-FANG",51,3.7,0.64
11020GEC 162100,白先勇清華文學講座：中西小說經典Kenneth Hsien-Yung Pai Literature Lectures at Tsing Hua Univ.: Classics of Chinese & Western Novels,"蔡英俊TSAI, YING-CHUN楊佳嫻YANG, CHIA-HSIEN羅仕龍LO, SHIH-LUNG",206,3.68,0.89
11020GEC 170400,"歷史現場：歷史文獻、現地考察與歷史書寫Historical Fieldwork: Historical Source, Fieldwork, and the Writing of History","張繼瑩CHANG, CHI-YING",42,4.29,0.05
11020GEC 170501,歷史思維：歷史學家如何想問題Historical thinking：How do Historians think?,陳麗華CHEN LI HUA,49,3.74,0.82
11020GEC 170502,歷史思維：歷史學家如何想問題Historical thinking：How do Historians think?,陳麗華CHEN LI HUA,52,3.69,0.77
11020GPTS510800,文化人類學Advance Cultural Anthropology,"陳中民CHEN, CHUNG-MIN",16,3.89,0.34
11020GPTS511800,臺灣考古學與近代社會Taiwan Archaeology and Modern Socity,"李匡悌LI, KUANG-TI",4,4.23,0.13
11020GPTS520600,賴和與台灣新文學專題Topic on Lai Ho and Taiwan's New Literature Movement,"陳萬益CHEN, WAN-YI",9,4.17,0.15
11020GPTS522100,研究方法與論文寫作Research Methodology and Thesis Writing,"陳筱筠CHEN, SIAO-YUN",20,4.18,0.15
11020HBA 500600,健康數據分析Health Data Analysis,"王惠貞WANG, HUI-CHEN李宜LEE, YI林世昌LIN, SHIH-CHANG",15,4.06,0.22
11020HBA 500700,"食安、永續與公司治理Food Safety, Sustainability, and Corporate Governance","蔡昌憲TSAI, CHANG-HSIEN林勤富LIN, CHING-FU",15,4.12,0.15
11020HIS 110900,中國歷史的演變與發展Continuity and Change in the Chinese History,"張元CHANG, YUEN",74,3.4,1.19
11020HIS 212500,歷史文化經典：《資治通鑑(兩晉)》選讀Selected Readings from Zizhi tongjian (Comprehensive mirror to aid in government)： Jin dynasty,"張元CHANG, YUEN",140,3.86,0.64
11020HIS 213500,歷史思維：人人都是史學家Historical Thinking: We are all historians,"李毓中LEE, YU-CHUNG洪維晟HUNG,WEI-SHENG",65,4.12,0.2
11020HIS 213600,歷史文化經典：資治通鑑--秦亡漢興故事The Historiography of Tzu-chih-t'ung-chien: Narratives of the Downfall of Qin Dynasty and the Rise o,"許松源SHU, SUNG-YUAN",59,3.41,0.48
11020HIS 231700,向大師致敬：探索藝術經典Tribute to Masters: Exploring Masterpieces of Art,"馬雅貞MA, YA-CHEN",13,3.68,0.2
11020HIS 232100,歷史與世界：拉丁美洲文化概論History and World: Introduction of Latin American Culture,"李毓中LEE, YU-CHUNG",222,4.1,0.34
11020HIS 233300,歷史與世界：近代世界的形成History and the World: the Making of the Modern World,"馬文英MA, WEN-YING",78,3.53,0.69
11020HIS 233600,歷史與現代世界：近代中國的形成History and Modern World: Shaping of Modern China,"王憲群WANG, HSIEN-CHUN",46,3.77,0.26
11020HIS 240200,台灣文化史The History of Taiwan Culture,"黃子寧HUANG,TZU-NING",58,3.88,0.7
11020HIS 241400,聲音的臺灣史Audible Taiwan History,"吳國聖WU, KUO-SHENG",56,3.96,0.61
11020HIS 260500,德國史The German History,"馬文英MA, WEN-YING",74,3.32,1.13
11020HIS 504100,日文名著精選二Reading in Japanese Documents,"黃依妹HUANG, I-MEI",6,4.2,0.22
11020HIS 509500,清朝的帝國建構與圖像製作Qing Empire Building and Image Making,"馬雅貞MA, YA-CHEN",2,3.65,0.35
11020HIS 514900,明清制度與地方社會The State System and Local Society since the Ming Dynasty,"張繼瑩CHANG, CHI-YING",4,4.3,0
11020HIS 515000,滿文歷史文獻選讀Selected Readings of Manchu Historical Sources,"吳國聖WU, KUO-SHENG",8,3.99,0.33
11020HIS 515100,臺灣語言歷史文獻導讀Introduction to the Historical Sources in Taiwanese Languages,"吳國聖WU, KUO-SHENG",7,4.04,0.19
11020HIS 515600,文史研究方法與學術寫作Research Methods and Academic Writings in History and Literature,"黃一農HUANG, YI-LONG",4,3.75,0.29
11020HIS 577200,"近代以前科學的視覺呈現：圖形、地圖與道符Visual Representations in Pre-modern Science：Diagrams, Maps, and Talismans","琅元VOLKOV, ALEXEI KARLOVITCH",1,0,0
11020HIS 579900,東北亞傳統科學知識與教育Traditional Scientific Knowledge and Education in Northeast Asia,"英家銘YING, JIA-MING",2,4.3,0
11020HIS 609100,臺灣史史料研究Sources and  Research of Taiwan History,"邱馨慧CHIU, HSIN-HUI",5,3.94,0.12
11020HIS 610000,大航海時代研究專題The Age of Exploration,"李毓中LEE, YU-CHUNG",7,4.26,0.11
11020HIS 611000,中國書籍史研究專題History of the Chinese Book,"馬孟晶MA, MENG-CHING",2,3.7,0
11020HSS 100400,認識世界：全球化與發展Globalization and Development,"方怡潔FANG, I-CHIEH",78,3.6,0.5
11020HSS 100500,認識世界：世界文明史World Civilizations,"邱馨慧CHIU, HSIN-HUI",52,3.94,0.37
11020HSS 101100,人文思維：哲學基本問題Central Problems in Philosophy,"趙之振CHIU, CHI-CHUN",51,2.81,1.23
11020HSS 130000,語言學導論General Linguistics,"許慧娟HSU, HUI-CHUAN",26,1.95,1.33
11020HSS 201100,社會連結：人文與科技變遷Issues in Cultural History of Scientific and Tech,"林祐聖LIN, YU-SHENG",44,3.89,0.47
11020HSS 220200,知識論Epistemology,"陳思廷CHEN, SZU-TING",19,3.19,1.36
11020HSS 220700,心理疾病哲學The philosophy of mental illness,"吳瑞媛WU, RUEY-YUAN",23,3.41,1.13
11020HSS 221100,當代日本哲學Contemporary Japanese Philosophy,"黃文宏HUANG, WEN-HONG",7,3.91,0.21
11020HSS 250100,考古學導論An Introduction to Archeology,謝艾倫ELLEN HSIEH,16,3.79,0.56
11020HSS 260000,文化研究導論Introduction to Cultural Studies,"劉羿宏LIU, YI-HUNG",42,3.53,0.52
11020HSS 280100,民主的理論與實際Democracy: Theory and Practice,"許菁芳HSU, CHING-FANG",36,3.47,0.81
11020HSS 290100,散文鑑賞與習作The appreciation and exercise of Modern Prose,"鄧慧恩TENG, HUI-EN",20,3.62,0.98
11020HSS 300300,跨領域對話：社會科學的解構與再建構Deconstruction and Reconstruction of Social Sciences,"黃應貴HUANG, YING-KUEI施淳益SHIH, CHUN-YI",35,2.8,1.22
11020HSS 301300,舊建築再利用規劃與經營Adaptive Reuse and Management of Historic Buildings,"榮芳杰RONG, FANG-JAY",26,3.99,0.24
11020HSS 310100,歷史文獻選讀Selected Reading of Historical Works and Source Materials,"王憲群WANG, HSIEN-CHUN",12,4,0
11020HSS 310200,"歷史理論與史學方法Reading,Thinking,Writing:Introduction to History and Historical Practice","李卓穎LI, CHO-YING",16,3.83,0.35
11020HSS 310600,科技史History of Science and Technology,"毛傳慧MAU, CHUAN-HUI",39,3.72,0.48
11020HSS 311100,台灣史History of Taiwan,陳麗華CHEN LI HUA,16,3.79,1
11020HSS 313200,古代中國的官僚體系The Bureaucratic System in Traditional China,"施淳益SHIH, CHUN-YI",7,3.29,0.38
11020HSS 315400,戰後臺灣的政治與社會變遷Political and Social Changes of Taiwan in Postwar Period,"陳肇萱CHEN, CHAO-HSUAN",7,3.79,1.14
11020HSS 315500,疾病、醫療與歷史Disease and Medicine in pre-modern times,"張嘉鳳CHANG, CHIA-FENG",10,3.64,0.8
11020HSS 315600,明代的社會與國家The society and the state in Ming dynasty,"江豐兆JIANG, FENG-ZHAO",10,3.37,1.34
11020HSS 322400,韋伯Max Weber,"張旺山CHANG, WANG-SHAN",6,3.38,0.36
11020HSS 324000,現象學美學Phenomenological Aesthetics,"鄭喜恒CHENG, HSI-HENG",29,3.67,0.79
11020HSS 324100,理性與時間Rationality and Time,"簡士傑JIAN, SHR-JIE",14,3.85,0.4
11020HSS 324200,明清儒學Confucianism in the Ming and Qing dynasties,"楊儒賓YANG, RUR-BIN",9,3.89,0.3
11020HSS 330100,世界語言通論Languages of the World,"廖秀娟LIAO, HSIU-CHUAN",35,3.99,0.2
11020HSS 331500,"語言、語意與邏輯Language, Meaning and Logic","謝易達HSIEH, I-TA",12,3.55,1.14
11020HSS 331600,語言的腦科學基礎The Neuroscience of Language,"廖家萱LIAO, CHIA-HSUAN",33,3.63,1.14
11020HSS 340200,社會學研究方法二Social Research Methods (II),"陶逸駿TAO, YI-CHUN",36,3.88,0.43
11020HSS 340300,當代社會學理論Contemporary Sociological Theory,"姚人多YAO, JEN-TO",59,3.41,1.01
11020HSS 340800,國際關係理論研究Theories of International Relations,"方天賜FANG, TIEN-SZE",10,3.77,0.52
