"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
109上,ESS 203001,"工程數學一
Engineering Mathematics I","林明緯LIN, MING-WEI",60,2.79,1.05,ESS2030,26519261263223976737877737871876973
109上,ESS 203002,"工程數學一
Engineering Mathematics I","王翔郁WANG, HSIANG-YU",62,2.75,1.15,ESS2030,295793272437057876578717283736578718985
109上,ESS 220000,"電路學
Electric Circuits","吳順吉WU, SHUN-CHI",90,3.31,1.19,ESS2200,215553891821513878583728578677273
109上,ESS 222000,"電子電路學
Electronics and Circuits","張廖貴術CHANG LIAO, KUEI-SHU
吳順吉WU, SHUN-CHI",29,3.1,0.84,ESS2220,2437324278360203489967726578717673657975856973837285215553891821513878583728578677273
109上,ESS 223000,"電子學一
Electronics I","巫勇賢WU, YUNG-HSIEN",90,3.03,1.1,ESS2230,2404321191360668785898578717283736978
109上,ESS 224001,"電子學實驗一
Electronics Lab. I","巫勇賢WU, YUNG-HSIEN",55,4.11,0.38,ESS2240,2404321191360668785898578717283736978
109上,ESS 224002,"電子學實驗一
Electronics Lab. I","巫勇賢WU, YUNG-HSIEN",50,4.11,0.23,ESS2240,2404321191360668785898578717283736978
109上,ESS 234000,"電磁學二
Electromagnetism II","柳克強LEOU, KEH-CHYANG",7,3.46,1.45,ESS2340,26611208112437576697985756972677289657871
109上,ESS 240001,"熱力學
Thermodynamics","李敏LEE, MIN",62,2.47,1.19,ESS2400,2644625935766969777378
109上,ESS 240002,"熱力學
Thermodynamics","李敏LEE, MIN",104,2.22,1.36,ESS2400,2644625935766969777378
109上,ESS 250100,"材料科學導論二
Introduction to Materials Science II","歐陽汎怡OU YANG, FAN-YI",35,3.26,1.03,ESS2501,274723852527726246097985896578717065788973
109上,ESS 302200,"近代物理實驗
Modern Physics Lab.","李志浩LEE, CHIH-HAO
柳克強LEOU, KEH-CHYANG",10,3.78,1.27,ESS3022,2644624535280097669696772737272657926611208112437576697985756972677289657871
109上,ESS 303000,"偏微與複變
Partial Differential Equations and Complex Analysis","胡瑗HU, YUAN",28,2.94,1.32,ESS3030,3299329783728589856578
109上,ESS 305001,"數值分析一
Numerical Analysis I","藍貫哲LAN, KUAN-CHE",38,3.33,1.11,ESS3050,34253360112174676657875856578677269
109上,ESS 305002,"數值分析一
Numerical Analysis I","梁正宏LIANG, JENQ-HORNG",53,3.16,1.22,ESS3050,2675327491234397673657871746978817279827871
109上,ESS 323000,"電子學三
Electronics III","張廖貴術CHANG LIAO, KUEI-SHU",67,3.34,1.1,ESS3230,2437324278360203489967726578717673657975856973837285
109上,ESS 327001,"儀器與量測
Instrumentation  and Measurements","李志浩LEE, CHIH-HAO
蘇育全SU, YU-CHUAN",55,3.54,0.78,ESS3270,26446245352800976696967727372726579343113294620840838589856772856578
109上,ESS 327002,"儀器與量測
Instrumentation  and Measurements","李志浩LEE, CHIH-HAO
蘇育全SU, YU-CHUAN",46,3.4,0.83,ESS3270,26446245352800976696967727372726579343113294620840838589856772856578
109上,ESS 327100,"量測系統實驗
Measurement System Experiments","蘇育全SU, YU-CHUAN",15,3.92,0.23,ESS3271,343113294620840838589856772856578
109上,ESS 328000,"訊號與系統
Signals and Systems","吳順吉WU, SHUN-CHI",71,2.78,1.32,ESS3280,215553891821513878583728578677273
109上,ESS 342000,"流體力學一
Fluid Mechanics I","馮玉明FERNG, YUH-MING",21,3.52,0.94,ESS3420,393422957726126706982787189857277737871
109上,ESS 351000,"物理冶金一
Physical Metallurgy I","黃嘉宏HUANG, JIA-HONG",32,3.08,1.17,ESS3510,406432202523439728565787174736572797871
109上,ESS 401000,"書報討論一
Seminar(I)","陳健群CHEN, CHEIN-CHUN",16,3.56,1.36,ESS4010,38515205813267667726978677269737867728578
109上,ESS 401100,"輻射安全
Radiation Safety","蔡惠予TSAI, HUI-YU",28,3.53,0.94,ESS4011,340812480020104848365737285738985
109上,ESS 410000,"核能系統
Nuclear Power Systems","陳紹文CHEN, SHAO-WEN",10,3.36,0.9,ESS4100,3851532057259916772697883726579876978
109上,ESS 424000,"積體電路設計導論
Introduction to Integrated Circuit Design","盧志文LU, CHIH-WEN",36,3.61,1.13,ESS4240,304392453525991768567727372876978
109上,ESS 430200,"量子力學導論
Introduction to Quantum Mechanics","陳馨怡CHEN, HSIN-YI",3,3.77,0.56,ESS4302,38515393362460967726978728373788973
109上,ESS 441500,"太陽能電池原理
Introduction to solar cells","吳永俊WU, YUNG-CHUN",50,3.82,0.61,ESS4415,21555277042042687858985787167728578
109上,ESS 446000,"能源材料與物理結構特性
Energy Materials and Physical Structure Properties","陳燦耀CHEN, TSAN-YAO",8,4.08,0.25,ESS4460,3851529158327686772697884836578896579
109上,ESS 451000,"腐蝕工程
Corrosion Engineering Surface Science","葉宗洸YEH, TSUNG-KUANG",28,3.45,0.58,ESS4510,33865234472796089697284838578717585657871
109上,ESS 453000,"電化學原理
Principles of Electrochemistry","王本誠WANG, PEN-CHENG",7,3.36,0.73,ESS4530,295792641235488876578718069786772697871
109上,ESS 455000,"太陽光電創意專題實作
Solar Cell Laboratory and Project Study","吳永俊WU, YUNG-CHUN",21,4.2,0.19,ESS4550,21555277042042687858985787167728578
109上,ESS 461000,"真空技術
Vacuum Technology","林郁洧LIN, YU-WEI",64,3.76,0.48,ESS4610,2651937057279437673788985876973
109上,ESS 480000,"奈微米系統工程原理
Principles of Nano and Micro Systems Engineering","王本誠WANG, PEN-CHENG
蘇育全SU, YU-CHUAN
饒達仁YAO, DA-JENG",7,3.51,0.71,ESS4800,295792641235488876578718069786772697871343113294620840838589856772856578392503694820161896579686574697871
109上,ESS 482000,"奈微機電系統整合與實作專題
Special Topic on Nano and Micro Systems Integration and Implementation","蘇育全SU, YU-CHUAN",7,4.21,0.21,ESS4820,343113294620840838589856772856578
109上,ESS 498000,"工程系統專題研究一
Independent Study in Engineering & System Science I",指導教授,12,4.05,0.21,ESS4980,25351235662594525480
109上,ESS 499000,"工程系統專題研究二
Independent Study in Engineering & System Science II",指導教授,55,4.06,0.27,ESS4990,25351235662594525480
109上,ESS 500000,"專題演講
Colloquium","林洸銓LIN, KUANG-CHUAN
陳馨怡CHEN, HSIN-YI",178,3.78,0.35,ESS5000,2651927960375237673787585657871677285657838515393362460967726978728373788973
109上,ESS 501001,"書報討論
Seminar","柳克強LEOU, KEH-CHYANG",17,3.87,0.28,ESS5010,26611208112437576697985756972677289657871
109上,ESS 501002,"書報討論
Seminar","曾繁根TSENG, FAN-GANG",29,4.16,0.15,ESS5010,263663232126681848369787170657871657871
109上,ESS 501003,"書報討論
Seminar","王翔郁WANG, HSIANG-YU",6,4.3,0.0,ESS5010,295793272437057876578717283736578718985
109上,ESS 501004,"書報討論
Seminar","朱鵬維CHU, PENG-WEI",47,4.11,0.23,ESS5010,26417403003217367728580697871876973
109上,ESS 501005,"書報討論
Seminar","張廖貴術CHANG LIAO, KUEI-SHU",30,4.18,0.17,ESS5010,2437324278360203489967726578717673657975856973837285
109上,ESS 501006,"書報討論
Seminar","吳順吉WU, SHUN-CHI",53,4.18,0.26,ESS5010,215553891821513878583728578677273
109上,ESS 520000,"微電子工程
Silicon Processing Technology for Microelectronics","吳永俊WU, YUNG-CHUN",76,3.55,0.72,ESS5200,21555277042042687858985787167728578
109上,ESS 534000,"電漿工程應用
Plasma Engineering and Applications","柳克強LEOU, KEH-CHYANG",16,4.13,0.18,ESS5340,26611208112437576697985756972677289657871
109上,ESS 534100,"電漿實驗與實驗設計方法
Plasma Laboratory and Experiment Design Methods","柳克強LEOU, KEH-CHYANG",19,4.19,0.14,ESS5341,26611208112437576697985756972677289657871
109上,ESS 549000,"計算熱流學
Computational Fluid Dynamics and Heat Transfer","林洸銓LIN, KUANG-CHUAN",13,3.95,0.26,ESS5490,26519279603752376737875856578716772856578
109上,ESS 553500,"材料動力學
Kinetic Process of Materials","朱鵬維CHU, PENG-WEI",27,3.36,0.64,ESS5535,26417403003217367728580697871876973
109上,ESS 554500,"同調光及電子繞射顯微術
Coherent X-ray and Electron Diffraction Microscopy","陳健群CHEN, CHEIN-CHUN",2,4.3,0.0,ESS5545,38515205813267667726978677269737867728578
109上,ESS 556500,"電子薄膜科技
Electronic Thin Film","歐陽汎怡OU YANG, FAN-YI",52,3.72,0.73,ESS5565,274723852527726246097985896578717065788973
109上,ESS 558500,"第一原理材料計算
First-principles simulations of materials","陳馨怡CHEN, HSIN-YI",14,4.04,0.27,ESS5585,38515393362460967726978728373788973
109上,ESS 564400,"同步加速器X光吸收光譜分析應用
Applications of Synchrotron X-ray Absorption Spectroscopy","陳燦耀CHEN, TSAN-YAO",18,3.84,0.41,ESS5644,3851529158327686772697884836578896579
109上,ESS 581000,"高等微系統製造與實驗
Advanced Micro System Fabrication and Lab","曾繁根TSENG, FAN-GANG",30,4.08,0.26,ESS5810,263663232126681848369787170657871657871
109上,ESS 582200,"分子動力學模擬
Molecular Dynamics Simulations","蕭百沂HSIAO, PAI-YI",5,4.06,0.22,ESS5822,34157303342777872837365798065738973
109上,ESS 584700,"生化分析與實驗
Bioanalytical Chemistry：Basic Principles and Lab Projects","王本誠WANG, PEN-CHENG
楊重熙YANG, CHUNG-SHI",11,3.89,0.26,ESS5847,295792641235488876578718069786772697871269543732529081896578716772857871837273
109上,ESS 585000,"微系統設計
Micro System Design","曾繁根TSENG, FAN-GANG",28,3.83,0.81,ESS5850,263663232126681848369787170657871657871
109上,ESS 589600,"熱統計物理一
Thermal and Statistical Physics I","蕭百沂HSIAO, PAI-YI",3,3.77,0.56,ESS5896,34157303342777872837365798065738973
109上,ESS 643000,"雙相流與沸騰熱傳
Two-Phase Flow & Boiling Heat Transfer","馮玉明FERNG, YUH-MING",31,3.95,0.41,ESS6430,393422957726126706982787189857277737871
109上,EST 710300,"環境科學與工程特論
Special Topics on Environmental Science and Technology","董瑞安DOONG, RUEY-AN",12,4.15,0.15,EST7103,3389129790234336879797871828569896578
109上,FL 100300,"語言學概論
Introduction to Linguistics","蘇怡如SU, I-RU",63,3.14,0.76,FL1003,3431124609229148385738285
109上,FL 100500,"西洋文學概論一
Introduction to Western Literature I",金守民MARGARET KIM,61,2.98,0.84,FL1005,3732923432276657765827165826984757377
109上,FL 101001,"英文一
English I","楊梵孛YANG, FAN-PEI",18,3.97,0.2,FL1010,26954268052338789657871706578806973
109上,FL 101002,"英文一
English I","張銪容CHANG, YU-JUNG",19,3.89,0.39,FL1010,2437337546234816772657871898574857871
109上,FL 101003,"英文一
English I","陳宗穎CHEN, TSUNG-YING",13,3.92,0.34,FL1010,38515234473131067726978848385787189737871
109上,FL 102801,"進階英文：閱讀與討論
Advanced English: Reading and Discussion","呂文仁LIU, WEN-REN",29,3.66,0.55,FL1028,215702599120161767385876978826978
109上,FL 102802,"進階英文：閱讀與討論
Advanced English: Reading and Discussion","郭詩芝KUO, SHIH-CHIH",28,4.04,0.19,FL1028,3710135433334377585798372737267727372
109上,FL 102803,"進階英文：閱讀與討論
Advanced English: Reading and Discussion","秦震宇CHIN, CHEN-YU",12,3.62,0.5,FL1028,31206386632343167727378677269788985
109上,FL 102804,"進階英文：閱讀與討論
Advanced English: Reading and Discussion","林雅瓊LIM, NGA-KHING",23,4.09,0.22,FL1028,2651938597298987673777871657572737871
109上,FL 102805,"進階英文：閱讀與討論
Advanced English: Reading and Discussion","鄺粵敏KWONG, YUET MAN",14,4.06,0.35,FL1028,371783192525935758779787189856984776578
109上,FL 102806,"進階英文：聽講
Advanced English: Listening and Speaking",周寶齡 ,29,4.14,0.19,FL1028,216082354240801
109上,FL 102807,"進階英文：聽講
Advanced English: Listening and Speaking","郭詩芝KUO, SHIH-CHIH",17,3.98,0.22,FL1028,3710135433334377585798372737267727372
109上,FL 102808,"進階英文：聽講
Advanced English: Listening and Speaking","詹智婷CHAN, CHIH-TING",21,3.54,0.97,FL1028,354492623423159677265786772737284737871
109上,FL 102809,"進階英文：聽講
Advanced English: Listening and Speaking","馬紹芸MA, SHAO-YUN",23,3.9,0.19,FL1028,393403205733464776583726579898578
109上,FL 102810,"進階英文：聽講
Advanced English: Listening and Speaking","詹智婷CHAN, CHIH-TING",26,3.59,0.52,FL1028,354492623423159677265786772737284737871
109上,FL 103500,"文學作品讀法一
Introduction to Literature I","黃仕宜HUANG, SHIH-YI",71,3.14,0.96,FL1035,4064320181234527285657871837273728973
109上,FL 104101,"英語聽講一
English Listening and Speaking I","蘇怡如SU, I-RU",29,3.65,0.49,FL1041,3431124609229148385738285
109上,FL 104102,"英語聽講一
English Listening and Speaking I","許淳潔HSU, CHUN-CHIEH",29,3.92,0.2,FL1041,353772814728500728385677285786772736972
109上,FL 200901,"閱讀與寫作一(上
)Reading & Writing I (1)","林惠芬LIN, HUI-FEN",11,4.13,0.29,FL2009,265192480033452767378728573706978
109上,FL 200902,"閱讀與寫作一(上
)Reading & Writing I (1)",張寶玉VIPHAVEE VONGPUMIVITCH,16,3.89,0.18,FL2009,243732354229577867380726586696986797871808577738673846772
109上,FL 200903,"閱讀與寫作一(上
)Reading & Writing I (1)","陳皇華CHEN, HUANG-HUA",21,3.96,0.19,FL2009,385153034333775677269787285657871728565
109上,FL 201101,"初級日語一
Beginning Japanese I","簡嘉菁CHIEN, CHIA-CHING",22,4.11,0.43,FL2011,3177722025337296772736978677273656772737871
109上,FL 201102,"初級日語一
Beginning Japanese I","陳國卿CHEN, KUO-CHING",45,3.8,0.57,FL2011,385152228321375677269787585796772737871
109上,FL 201103,"初級日語一
Beginning Japanese I","周雅玲CHOU, YA-LING",40,3.36,1.03,FL2011,21608385972961867727985896576737871
109上,FL 201104,"初級日語一
Beginning Japanese I","周雅玲CHOU, YA-LING",37,3.73,0.61,FL2011,21608385972961867727985896576737871
109上,FL 201105,"初級日語一
Beginning Japanese I","周雅玲CHOU, YA-LING",39,3.39,0.99,FL2011,21608385972961867727985896576737871
109上,FL 201106,"初級日語一
Beginning Japanese I","周雅玲CHOU, YA-LING",38,3.59,1.12,FL2011,21608385972961867727985896576737871
109上,FL 201107,"初級日語一
Beginning Japanese I","張鈞竹CHANG,CHUN-CHU",41,3.79,0.81,FL2011,243733740631481677265787167728578677285
109上,FL 201108,"初級日語一
Beginning Japanese I","張鈞竹CHANG,CHUN-CHU",41,3.81,0.55,FL2011,243733740631481677265787167728578677285
109上,FL 201109,"初級日語一
Beginning Japanese I","簡嘉菁CHIEN, CHIA-CHING",40,4.03,0.58,FL2011,3177722025337296772736978677273656772737871
109上,FL 201110,"初級日語一
Beginning Japanese I","簡嘉菁CHIEN, CHIA-CHING",39,4.15,0.23,FL2011,3177722025337296772736978677273656772737871
109上,FL 201111,"初級日語一
Beginning Japanese I","簡嘉菁CHIEN, CHIA-CHING",43,3.79,0.84,FL2011,3177722025337296772736978677273656772737871
109上,FL 201112,"初級日語一
Beginning Japanese I","楊淑萍YANG, MAN-EN",39,3.82,0.89,FL2011,269542811333805896578717765786978
109上,FL 201113,"初級日語一
Beginning Japanese I","陳曉貞CHEN, HSIAO-CHEN",41,3.91,0.76,FL2011,38515263133599867726978728373657967726978
109上,FL 201114,"初級日語一
Beginning Japanese I","陳曉貞CHEN, HSIAO-CHEN",40,3.91,0.79,FL2011,38515263133599867726978728373657967726978
109上,FL 201115,"初級日語一
Beginning Japanese I","陳曉貞CHEN, HSIAO-CHEN",42,3.87,0.46,FL2011,38515263133599867726978728373657967726978
109上,FL 201116,"初級日語一
Beginning Japanese I","王瑋婷WANG, WEI-TING",39,4.07,0.45,FL2011,2957929771231598765787187697384737871
109上,FL 201117,"初級日語一
Beginning Japanese I","王瑋婷WANG, WEI-TING",40,3.93,1.0,FL2011,2957929771231598765787187697384737871
109上,FL 201118,"初級日語一
Beginning Japanese I","王瑋婷WANG, WEI-TING",39,3.81,0.91,FL2011,2957929771231598765787187697384737871
109上,FL 201119,"初級日語一
Beginning Japanese I","張嘉芬CHANG, CHIA-FEN",39,4.11,0.26,FL2011,243732202533452677265787167727365706978
109上,FL 201120,"初級日語一
Beginning Japanese I","李蕙如LEE,HUI-JU",38,3.89,0.64,FL2011,2644634137229147669697285737485
109上,FL 201301,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",15,3.84,0.38,FL2013,243733859737428677265787189696576737871
109上,FL 201302,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",36,3.43,0.86,FL2013,243733859737428677265787189696576737871
109上,FL 201303,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",36,3.17,1.16,FL2013,243733859737428677265787189696576737871
109上,FL 201304,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",36,3.16,1.2,FL2013,243733859737428677265787189696576737871
109上,FL 201305,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",37,3.16,1.12,FL2013,243733859737428677265787189696576737871
109上,FL 201306,"初級西班牙語一
Beginning Spanish I","張雅鈴CHANG, YEA-LING",35,3.51,1.02,FL2013,243733859737428677265787189696576737871
109上,FL 201501,"初級法語一
Beginning French I","張月琴CHANG, YUEH-CHIN",11,3.57,0.52,FL2015,24373263762974867726578718985697267727378
109上,FL 201502,"初級法語一
Beginning French I","徐琿輝HSU, HUN-HUI",38,3.99,0.95,FL2015,244642975936637728385728578728573
109上,FL 201503,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",37,4.23,0.18,FL2015,242782154728500767365797265786772736972
109上,FL 201504,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",41,4.15,0.36,FL2015,242782154728500767365797265786772736972
109上,FL 201505,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",38,4.13,0.69,FL2015,242782154728500767365797265786772736972
109上,FL 201506,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",41,4.01,0.75,FL2015,242782154728500767365797265786772736972
109上,FL 201507,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",36,4.11,0.71,FL2015,242782154728500767365797265786772736972
109上,FL 201508,"初級法語一
Beginning French I","廖含潔LIAO, HAN-CHIEH",41,4.26,0.12,FL2015,242782154728500767365797265786772736972
109上,FL 203700,"句法學
Syntax","許淳潔HSU, CHUN-CHIEH",20,3.52,0.65,FL2037,353772814728500728385677285786772736972
109上,FL 203901,"英語口語訓練一
English Oral Practice(I)","黃仕宜HUANG, SHIH-YI",12,3.87,0.36,FL2039,4064320181234527285657871837273728973
109上,FL 203902,"英語口語訓練一
English Oral Practice(I)","張銪容CHANG, YU-JUNG",16,4.09,0.23,FL2039,2437337546234816772657871898574857871
109上,FL 203903,"英語口語訓練一
English Oral Practice(I)","黃虹慈HUANG, HUNG-TZU",14,4.21,0.26,FL2039,406433442524904728565787172857871849085
109上,FL 204101,"初級德語一
Beginning German I","郭春長KUO, CHUN-CHANG",10,4.12,0.24,FL2041,371012614938263758579677285786772657871
109上,FL 204102,"初級德語一
Beginning German I","郭春長KUO, CHUN-CHANG",37,3.67,0.79,FL2041,371012614938263758579677285786772657871
109上,FL 204103,"初級德語一
Beginning German I","郭春長KUO, CHUN-CHANG",36,3.78,0.58,FL2041,371012614938263758579677285786772657871
109上,FL 204104,"初級德語一
Beginning German I","郭春長KUO, CHUN-CHANG",34,3.59,0.95,FL2041,371012614938263758579677285786772657871
109上,FL 204105,"初級德語一
Beginning German I","郭春長KUO, CHUN-CHANG",34,3.76,0.74,FL2041,371012614938263758579677285786772657871
109上,FL 204106,"初級德語一
Beginning German I","韓珮雯HAN, PEI-WEN",39,3.87,0.87,FL2041,388672967838639726578806973876978
109上,FL 204107,"初級德語一
Beginning German I","韓珮雯HAN, PEI-WEN",36,3.55,0.98,FL2041,388672967838639726578806973876978
109上,FL 204108,"初級德語一
Beginning German I","韓珮雯HAN, PEI-WEN",39,3.72,0.73,FL2041,388672967838639726578806973876978
109上,FL 204109,"初級德語一
Beginning German I","韓珮雯HAN, PEI-WEN",37,3.59,0.92,FL2041,388672967838639726578806973876978
109上,FL 206000,"小說文類
Novel","吳建亨WU, CHIEN-HENG",31,3.68,0.83,FL2060,2155524314201368785677273697872697871
109上,FL 209000,"圖像文學
Graphic Literature","李書雨LEE, SHU-YU",8,3.63,0.79,FL2090,2644626360386327669698372858985
109上,FL 209100,"官僚與職場小說
Bureaucracy and Workplace Novels","李書雨LEE, SHU-YU",5,3.8,0.4,FL2091,2644626360386327669698372858985
109上,FL 300301,"閱讀與寫作二(上
)Reading & Writing II (1)","林宜莊LIN, YI-CHUANG",9,3.84,0.57,FL3003,2651923452336747673788973677285657871
109上,FL 300302,"閱讀與寫作二(上
)Reading & Writing II (1)","黃虹慈HUANG, HUNG-TZU",15,3.41,0.72,FL3003,406433442524904728565787172857871849085
109上,FL 300303,"閱讀與寫作二(上
)Reading & Writing II (1)","李書雨LEE, SHU-YU",19,3.49,0.53,FL3003,2644626360386327669698372858985
109上,FL 300501,"中級日語一
Intermediate Japanese I",真武薰KAORU MATAKE,10,3.88,0.71,FL3005,3049527494342247565798285776584657569
109上,FL 300502,"中級日語一
Intermediate Japanese I","周雅玲CHOU, YA-LING",40,3.73,0.74,FL3005,21608385972961867727985896576737871
109上,FL 300503,"中級日語一
Intermediate Japanese I","周雅玲CHOU, YA-LING",40,3.74,0.55,FL3005,21608385972961867727985896576737871
109上,FL 300504,"中級日語一
Intermediate Japanese I","張鈞竹CHANG,CHUN-CHU",41,3.5,0.74,FL3005,243733740631481677265787167728578677285
109上,FL 300505,"中級日語一
Intermediate Japanese I","簡嘉菁CHIEN, CHIA-CHING",42,4.12,0.25,FL3005,3177722025337296772736978677273656772737871
109上,FL 300506,"中級日語一
Intermediate Japanese I","簡嘉菁CHIEN, CHIA-CHING",40,3.98,0.5,FL3005,3177722025337296772736978677273656772737871
109上,FL 300507,"中級日語一
Intermediate Japanese I","廖紋淑LIAO, WEN-SHU",23,4.07,0.32,FL3005,24278320112811376736579876978837285
109上,FL 300508,"中級日語一
Intermediate Japanese I","陳曉貞CHEN, HSIAO-CHEN",44,3.95,0.39,FL3005,38515263133599867726978728373657967726978
109上,FL 300509,"中級日語一
Intermediate Japanese I","王佑心WANG, YU-HSIN",14,4.19,0.14,FL3005,29579203052451587657871898572837378
109上,FL 300701,"中級法語一
Intermediate  French  I","于治中YU, CHIH-CHUNG",6,4.03,0.47,FL3007,2011027835200138985677273726772857871
109上,FL 300702,"中級法語一
Intermediate  French  I","于治中YU, CHIH-CHUNG",11,3.74,0.41,FL3007,2011027835200138985677273726772857871
109上,FL 300901,"中級德語一
Intermediate German I","郭春長KUO, CHUN-CHANG",20,3.31,0.77,FL3009,371012614938263758579677285786772657871
109上,FL 300902,"中級德語一
Intermediate German I","郭春長KUO, CHUN-CHANG",40,3.59,0.88,FL3009,371012614938263758579677285786772657871
109上,FL 301100,"浪漫主義文學
Romantic Literature","陳皇華CHEN, HUANG-HUA",41,3.83,0.5,FL3011,385153034333775677269787285657871728565
109上,FL 304100,"莎士比亞
Shakespeare","林宜莊LIN, YI-CHUANG",22,2.85,1.17,FL3041,2651923452336747673788973677285657871
109上,FL 304400,"社會語言學導論
Introduction to Sociolinguistics","張銪容CHANG, YU-JUNG",45,3.64,0.59,FL3044,2437337546234816772657871898574857871
109上,FL 305900,"雙語網頁設計
Bilingual Web Design","陳宗穎CHEN, TSUNG-YING",19,3.24,0.73,FL3059,38515234473131067726978848385787189737871
109上,FL 309000,"財經英文閱讀
English Reading for Finance and Economics","黃伊岑HUANG, I-TSEN",29,3.78,0.6,FL3090,40643202342369772856578717384836978
109上,FL 310000,"心理語言學導論
Introduction to Psycholinguistics","蘇怡如SU, I-RU",16,3.03,0.91,FL3100,3431124609229148385738285
109上,FL 310200,"語言與大腦
Language and the Brain","楊梵孛YANG, FAN-PEI",26,3.94,0.2,FL3102,26954268052338789657871706578806973
109上,FL 312500,"西語短篇故事閱讀與習作
Spanish Short Essay Reading and Writing",張淑英SHU-YING CHANG,11,3.65,0.91,FL3125,243732811333521837285897378716772657871
109上,FL 320100,"文學理論
Literary Theory","黃仕宜HUANG, SHIH-YI",6,3.33,1.49,FL3201,4064320181234527285657871837273728973
109上,FL 327100,"日語會話一
Japanese Conversation I","簡嘉菁CHIEN, CHIA-CHING",20,4.09,0.19,FL3271,3177722025337296772736978677273656772737871
109上,FL 327300,"日語聽解一
Japanese Listening I","簡嘉菁CHIEN, CHIA-CHING",22,4.17,0.35,FL3273,3177722025337296772736978677273656772737871
109上,FL 327700,"中級法語會話一
Intermediate French Conversation I","廖含潔LIAO, HAN-CHIEH",30,4.23,0.26,FL3277,242782154728500767365797265786772736972
109上,FL 328001,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,26,3.67,0.88,FL3280,3886720140248107265787589857871688575
109上,FL 328002,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,37,3.09,1.37,FL3280,3886720140248107265787589857871688575
109上,FL 328003,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,37,3.32,1.09,FL3280,3886720140248107265787589857871688575
109上,FL 328004,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,37,3.25,1.19,FL3280,3886720140248107265787589857871688575
109上,FL 328005,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,34,3.15,0.92,FL3280,3886720140248107265787589857871688575
109上,FL 328006,"初級韓語一
Elementary Korean I",韓京惪HAN KYUNG DUK,39,3.43,1.0,FL3280,3886720140248107265787589857871688575
109上,FL 328101,"中級韓語一
Intermediate Korean I",韓京惪HAN KYUNG DUK,21,3.52,0.83,FL3281,3886720140248107265787589857871688575
109上,FL 328102,"中級韓語一
Intermediate Korean I",韓京惪HAN KYUNG DUK,25,3.66,0.76,FL3281,3886720140248107265787589857871688575
109上,FL 329000,"中級法語語法一
Intermediate French Grammar I","廖含潔LIAO, HAN-CHIEH",23,4.0,0.53,FL3290,242782154728500767365797265786772736972
109上,FL 329200,"中級法語聽力一
Advanced French oral comprehension I","廖含潔LIAO, HAN-CHIEH",20,4.14,0.22,FL3292,242782154728500767365797265786772736972
109上,FL 342400,"中級德語會話一
Intermediate German Conversation I","韓珮雯HAN, PEI-WEN",28,4.14,0.26,FL3424,388672967838639726578806973876978
109上,FL 343100,"日語聽解三
Japanese Listening III","周雅玲CHOU, YA-LING",18,3.83,0.5,FL3431,21608385972961867727985896576737871
109上,FL 343400,"日語會話三
Japanese Conversation III",真武薰KAORU MATAKE,16,3.67,1.4,FL3434,3049527494342247565798285776584657569
109上,FL 344500,"從《哈利波特》學英文
English Language Skills with Harry Potter",柯安娜JOHANNA KATCHEN,29,3.64,1.07,FL3445,2660723433230687479726578786575658467726978
109上,FL 350100,"魯濱遜漂流記：全球脈絡下的多重文本
Robinson Crusoe: A Multilayered Text in Global Contexts","紀元文CHI, YUAN-WEN",15,3.77,0.66,FL3501,32000208032599167727389856578876978
109上,FL 402000,"兒童語言習得
Child Language Acquisition","許淳潔HSU, CHUN-CHIEH",6,3.83,0.41,FL4020,353772814728500728385677285786772736972
109上,FL 402500,"高級韓語一
Advanced Korean I",韓京惪HAN KYUNG DUK,14,3.85,0.58,FL4025,3886720140248107265787589857871688575
109上,FL 403900,"高級法語一
Advanced French I","于治中YU, CHIH-CHUNG",8,3.58,1.37,FL4039,2011027835200138985677273726772857871
109上,FL 404400,"中級西班牙語一
Intermediate Spanish I","張雅鈴CHANG, YEA-LING",11,3.64,0.61,FL4044,243733859737428677265787189696576737871
109上,FL 404401,"中級西班牙語一
Intermediate Spanish I","張雅鈴CHANG, YEA-LING",28,3.81,0.42,FL4044,243733859737428677265787189696576737871
109上,FL 404701,"高級日語一
Advanced Japanese I",真武薰KAORU MATAKE,23,3.66,0.9,FL4047,3049527494342247565798285776584657569
